Interaction,Drug_Name
Tocilizumab,Ospemifene
Cobicistat,Ospemifene
Telaprevir,Ospemifene
Boceprevir,Ospemifene
Dabrafenib,Ospemifene
Siltuximab,Ospemifene
Bazedoxifene,Ospemifene
Sodium oxybate,Iloperidone
Paraldehyde,Iloperidone
Quinagolide,Iloperidone
Idelalisib,Iloperidone
Canagliflozin,Iloperidone
Rufinamide,Iloperidone
Stiripentol,Iloperidone
Saxagliptin,Iloperidone
Perampanel,Iloperidone
Ivabradine,Iloperidone
Linagliptin,Iloperidone
Amisulpride,Iloperidone
Telaprevir,Iloperidone
Boceprevir,Iloperidone
Alogliptin,Iloperidone
Cobicistat,Iloperidone
Abiraterone,Iloperidone
Lomitapide,Iloperidone
Suvorexant,Iloperidone
Tapentadol,Iloperidone
Stiripentol,Pirfenidone
Nintedanib,Pirfenidone
Vemurafenib,Pirfenidone
Tapentadol,Ezogabine
Sodium oxybate,Ezogabine
Paraldehyde,Ezogabine
Perampanel,Ezogabine
Suvorexant,Ezogabine
Rufinamide,Ezogabine
Rotigotine,Ezogabine
Mianserin,Ezogabine
Iobenguane,Indacaterol
Tedizolid phosphate,Indacaterol
Naphazoline,Indacaterol
Betahistine,Indacaterol
Doxofylline,Indacaterol
Atosiban,Indacaterol
Ivacaftor,Trabectedin
Crizotinib,Trabectedin
Tocilizumab,Trabectedin
Luliconazole,Trabectedin
Tofacitinib,Trabectedin
Simeprevir,Trabectedin
Isavuconazonium,Trabectedin
Palbociclib,Trabectedin
Idelalisib,Trabectedin
Sipuleucel-T,Trabectedin
Boceprevir,Trabectedin
Pitavastatin,Trabectedin
Cobicistat,Trabectedin
Siltuximab,Trabectedin
Dabrafenib,Trabectedin
Fosaprepitant,Trabectedin
Denosumab,Trabectedin
Ceritinib,Trabectedin
Enzalutamide,Trabectedin
Telaprevir,Trabectedin
Stiripentol,Trabectedin
Tocilizumab,Cobimetinib
Stiripentol,Cobimetinib
Idelalisib,Cobimetinib
Palbociclib,Cobimetinib
Siltuximab,Cobimetinib
Fosaprepitant,Cobimetinib
Osimertinib,Cobimetinib
Simeprevir,Cobimetinib
Ivacaftor,Cobimetinib
Luliconazole,Cobimetinib
Picosulfuric acid,Silver sulfadiazine
Rotigotine,Methsuximide
Mianserin,Methsuximide
Suvorexant,Methsuximide
Perampanel,Methsuximide
Dabrafenib,Methsuximide
Tapentadol,Methsuximide
Rufinamide,Methsuximide
Lumacaftor,Methsuximide
Sodium oxybate,Methsuximide
Luliconazole,Methsuximide
Paraldehyde,Methsuximide
Tofacitinib,Glatiramer
Denosumab,Glatiramer
Sipuleucel-T,Glatiramer
Riociguat,Ibudilast
Butylscopolamine,Rotigotine
Amisulpride,Rotigotine
Perampanel,Rotigotine
Pomalidomide,Rotigotine
Tapentadol,Rotigotine
Gabapentin enacarbil,Rotigotine
Ziconotide,Rotigotine
Pizotifen,Rotigotine
Suvorexant,Rotigotine
Sodium oxybate,Rotigotine
Tasimelteon,Rotigotine
Paraldehyde,Rotigotine
Levocetirizine,Rotigotine
Nitrous oxide,Rotigotine
Stiripentol,Rotigotine
Dexchlorpheniramine maleate,Rotigotine
Metreleptin,
Alogliptin,
Saxagliptin,
Canagliflozin,
Linagliptin,
Liraglutide,
Ivabradine,Vandetanib
Dabigatran etexilate,Vandetanib
Pazopanib,Vandetanib
Siltuximab,Vandetanib
Tocilizumab,Vandetanib
Silodosin,Vandetanib
Afatinib,Vandetanib
Enzalutamide,Vandetanib
Prucalopride,Vandetanib
Naloxegol,Vandetanib
Brentuximab vedotin,Vandetanib
Bosutinib,Vandetanib
Ledipasvir,Vandetanib
Edoxaban,Vandetanib
Dabrafenib,Vandetanib
Saxagliptin,Telaprevir
Suvorexant,Telaprevir
Lacosamide,Telaprevir
Cabazitaxel,Telaprevir
Trastuzumab emtansine,Telaprevir
Rilpivirine,Telaprevir
Ticagrelor,Telaprevir
Enzalutamide,Telaprevir
Tasimelteon,Telaprevir
Lurasidone,Telaprevir
Panobinostat,Telaprevir
Olaparib,Telaprevir
Idelalisib,Telaprevir
Stiripentol,Telaprevir
Avanafil,Telaprevir
Dabrafenib,Telaprevir
Palbociclib,Telaprevir
Tofacitinib,Telaprevir
Ledipasvir,Telaprevir
Imidafenacin,Telaprevir
Daclatasvir,Telaprevir
Regorafenib,Telaprevir
Prucalopride,Telaprevir
Silodosin,Telaprevir
Dabigatran etexilate,Telaprevir
Pitavastatin,Telaprevir
Ponatinib,Telaprevir
Axitinib,Telaprevir
Rivaroxaban,Telaprevir
Sonidegib,Telaprevir
Prasugrel,Telaprevir
Ivacaftor,Telaprevir
Brexpiprazole,Telaprevir
Netupitant,Telaprevir
Lomitapide,Telaprevir
Levomilnacipran,Telaprevir
Etizolam,Telaprevir
Barnidipine,Telaprevir
Vilazodone,Telaprevir
Ibrutinib,Telaprevir
Brentuximab vedotin,Telaprevir
Lumefantrine,Telaprevir
Cobicistat,Telaprevir
Edoxaban,Telaprevir
Tocilizumab,Telaprevir
Crizotinib,Telaprevir
Parecoxib,Telaprevir
Afatinib,Telaprevir
Eliglustat,Telaprevir
Pazopanib,Telaprevir
Ceritinib,Telaprevir
Vemurafenib,Telaprevir
Etravirine,Telaprevir
Simeprevir,Telaprevir
Vorapaxar,Telaprevir
Macitentan,Telaprevir
Ruxolitinib,Telaprevir
Ivabradine,Telaprevir
Isavuconazonium,Telaprevir
Fesoterodine,Telaprevir
Romidepsin,Telaprevir
Naloxegol,Telaprevir
Cabozantinib,Telaprevir
Bedaquiline,Telaprevir
Siltuximab,Telaprevir
Apixaban,Telaprevir
Tolvaptan,Telaprevir
Nintedanib,Telaprevir
Luliconazole,Telaprevir
Dienogest,Telaprevir
Bosutinib,Telaprevir
Fluticasone furoate,Telaprevir
Ulipristal,Telaprevir
Propacetamol,Mipomersen
Lomitapide,Mipomersen
Belimumab,Ramucirumab
Dabrafenib,Apremilast
Riociguat,Apremilast
Enzalutamide,Apremilast
Tocilizumab,Apremilast
Siltuximab,Apremilast
Sipuleucel-T,Ustekinumab
Tofacitinib,Ustekinumab
Belimumab,Ustekinumab
Denosumab,Ustekinumab
Denosumab,Trastuzumab emtansine
Idelalisib,Trastuzumab emtansine
Palbociclib,Trastuzumab emtansine
Ceritinib,Trastuzumab emtansine
Netupitant,Trastuzumab emtansine
Cobicistat,Trastuzumab emtansine
Sipuleucel-T,Trastuzumab emtansine
Stiripentol,Trastuzumab emtansine
Simeprevir,Trastuzumab emtansine
Ivacaftor,Trastuzumab emtansine
Belimumab,Trastuzumab emtansine
Boceprevir,Trastuzumab emtansine
Luliconazole,Trastuzumab emtansine
Fosaprepitant,Trastuzumab emtansine
Tofacitinib,Trastuzumab emtansine
Stiripentol,Abiraterone
Siltuximab,Abiraterone
Pazopanib,Abiraterone
Bosutinib,Abiraterone
Silodosin,Abiraterone
Naloxegol,Abiraterone
Enzalutamide,Abiraterone
Vortioxetine,Abiraterone
Fesoterodine,Abiraterone
Dabrafenib,Abiraterone
Afatinib,Abiraterone
Asenapine,Abiraterone
Brexpiprazole,Abiraterone
Dabigatran etexilate,Abiraterone
Prucalopride,Abiraterone
Choline C 11,Abiraterone
Eliglustat,Abiraterone
Pomalidomide,Abiraterone
Edoxaban,Abiraterone
Ledipasvir,Abiraterone
Tocilizumab,Abiraterone
Tasimelteon,Abiraterone
Brentuximab vedotin,Abiraterone
Quinagolide,Sertindole
Desvenlafaxine,Sertindole
Tedizolid phosphate,Sertindole
Vortioxetine,Sertindole
Levomilnacipran,Sertindole
Vilazodone,Sertindole
Dabrafenib,Spiramycin
Stiripentol,Spiramycin
Luliconazole,Spiramycin
Palbociclib,Spiramycin
Tocilizumab,Spiramycin
Fosaprepitant,Spiramycin
Picosulfuric acid,Spiramycin
Rilpivirine,Spiramycin
Ivacaftor,Spiramycin
Simeprevir,Spiramycin
Idelalisib,Spiramycin
Netupitant,Spiramycin
Siltuximab,Spiramycin
Butylscopolamine,Mianserin
Tedizolid phosphate,Mianserin
Eslicarbazepine acetate,Mianserin
Methscopolamine,Mianserin
Fesoterodine,Mianserin
Levocetirizine,Mianserin
Dexchlorpheniramine maleate,Mianserin
Lacosamide,Mianserin
Umeclidinium,Mianserin
Homatropine,Mianserin
Pizotifen,Mianserin
Aclidinium,Mianserin
Stiripentol,Mianserin
Aclidinium,Pizotifen
Paraldehyde,Pizotifen
Mirabegron,Pizotifen
Suvorexant,Pizotifen
Tapentadol,Pizotifen
Cimetropium,Pizotifen
Ramosetron,Pizotifen
Eluxadoline,Pizotifen
Betahistine,Pizotifen
Perampanel,Pizotifen
Rufinamide,Pizotifen
Tedizolid phosphate,Pizotifen
Umeclidinium,Pizotifen
Sodium oxybate,Pizotifen
Golimumab,Canakinumab
Certolizumab pegol,Canakinumab
Sipuleucel-T,Canakinumab
Denosumab,Canakinumab
Pomalidomide,Canakinumab
Tofacitinib,Canakinumab
Rilonacept,Canakinumab
Belimumab,Canakinumab
Boceprevir,Romidepsin
Ceritinib,Romidepsin
Idelalisib,Romidepsin
Enzalutamide,Romidepsin
Cobicistat,Romidepsin
Belimumab,Ipilimumab
Vemurafenib,Ipilimumab
Enalaprilat,Icatibant
Pomalidomide,Rufinamide
Perampanel,Rufinamide
Dexchlorpheniramine maleate,Rufinamide
Saxagliptin,Rufinamide
Suvorexant,Rufinamide
Tapentadol,Rufinamide
Paraldehyde,Rufinamide
Tasimelteon,Rufinamide
Ziconotide,Rufinamide
Stiripentol,Rufinamide
Lurasidone,Rufinamide
Butylscopolamine,Rufinamide
Brexpiprazole,Rufinamide
Asenapine,Rufinamide
Gabapentin enacarbil,Rufinamide
Nitrous oxide,Rufinamide
Levocetirizine,Rufinamide
Sodium oxybate,Rufinamide
Buserelin,Alogliptin
Dabrafenib,Alogliptin
Articaine,Alogliptin
Temsirolimus,Alogliptin
Triptorelin,Alogliptin
Dienogest,Alogliptin
Histrelin,Alogliptin
Insulin degludec,Alogliptin
Hydroxyprogesterone caproate,Alogliptin
Brexpiprazole,Alogliptin
Asenapine,Alogliptin
Lurasidone,Alogliptin
Lanreotide,Alogliptin
Pasireotide,Alogliptin
Ceritinib,Alogliptin
Ramosetron,Tapentadol
Paraldehyde,Tapentadol
Sodium oxybate,Tapentadol
Tasimelteon,Tapentadol
Lurasidone,Tapentadol
Gabapentin enacarbil,Tapentadol
Nitrous oxide,Tapentadol
Asenapine,Tapentadol
Suvorexant,Tapentadol
Tedizolid phosphate,Tapentadol
Alvimopan,Tapentadol
Stiripentol,Tapentadol
Perampanel,Tapentadol
Butylscopolamine,Tapentadol
Brexpiprazole,Tapentadol
Eluxadoline,Tapentadol
Dexchlorpheniramine maleate,Tapentadol
Levocetirizine,Tapentadol
Ammonium chloride,Tapentadol
Ziconotide,Tapentadol
Pomalidomide,Tapentadol
Apixaban,Sugammadex
Dabigatran etexilate,Sugammadex
Nadroparin,Sugammadex
Danaparoid,Sugammadex
Dienogest,Sugammadex
Edoxaban,Sugammadex
Rivaroxaban,Sugammadex
Tinzaparin,Sugammadex
Dalteparin,Sugammadex
Desirudin,Sugammadex
Tocilizumab,Silodosin
Idelalisib,Silodosin
Stiripentol,Silodosin
Daclatasvir,Silodosin
Lomitapide,Silodosin
Fosaprepitant,Silodosin
Ivacaftor,Silodosin
Mirabegron,Silodosin
Crizotinib,Silodosin
Luliconazole,Silodosin
Dabrafenib,Silodosin
Rolapitant,Silodosin
Eliglustat,Silodosin
Netupitant,Silodosin
Siltuximab,Silodosin
Palbociclib,Silodosin
Cobicistat,Silodosin
Boceprevir,Silodosin
Simeprevir,Silodosin
Ceritinib,Silodosin
Vemurafenib,Silodosin
Ibrutinib,Silodosin
Apixaban,Prasugrel
Limaprost,Prasugrel
Boceprevir,Prasugrel
Cobicistat,Prasugrel
Ceritinib,Prasugrel
Sulodexide,Prasugrel
Cangrelor,Prasugrel
Dalteparin,Prasugrel
Rivaroxaban,Prasugrel
Omega-3 fatty acids,Prasugrel
Ethyl biscoumacetate,Prasugrel
Ibrutinib,Prasugrel
Idelalisib,Prasugrel
Dabigatran etexilate,Prasugrel
Obinutuzumab,Prasugrel
Magnesium citrate,Eltrombopag
Zinc gluconate,Eltrombopag
Riociguat,Eltrombopag
Deferiprone,Eltrombopag
Calcium carbonate,Eltrombopag
Calcium citrate,Eltrombopag
Simeprevir,Eltrombopag
Calcium gluconate,Eltrombopag
Eluxadoline,Eltrombopag
Magnesium hydroxide,Eltrombopag
Aluminum hydroxide,Eltrombopag
Magnesium chloride,Eltrombopag
Pazopanib,Eltrombopag
Selenium,Eltrombopag
Pitavastatin,Eltrombopag
Zinc sulfate,Eltrombopag
Picosulfuric acid,Doripenem
Ivacaftor,Tolvaptan
Ceritinib,Tolvaptan
Tocilizumab,Tolvaptan
Simeprevir,Tolvaptan
Fosaprepitant,Tolvaptan
Isavuconazonium,Tolvaptan
Luliconazole,Tolvaptan
Siltuximab,Tolvaptan
Stiripentol,Tolvaptan
Palbociclib,Tolvaptan
Idelalisib,Tolvaptan
Sodium chloride,Tolvaptan
Cobicistat,Tolvaptan
Boceprevir,Tolvaptan
Dabrafenib,Tolvaptan
Enalaprilat,Tolvaptan
Enzalutamide,Tolvaptan
Crizotinib,Tolvaptan
Azilsartan medoxomil,Tolvaptan
Suvorexant,Asenapine
Sodium oxybate,Asenapine
Linagliptin,Asenapine
Perampanel,Asenapine
Canagliflozin,Asenapine
Amisulpride,Asenapine
Teriflunomide,Asenapine
Saxagliptin,Asenapine
Paraldehyde,Asenapine
Quinagolide,Asenapine
Ivabradine,Asenapine
Calfactant,Lacosamide
Poractant alfa,Lacosamide
Beractant,Lacosamide
Lanreotide,Lacosamide
Crizotinib,Lacosamide
Ivabradine,Lacosamide
Ceritinib,Lacosamide
Fingolimod,Lacosamide
Idelalisib,Lacosamide
Cobicistat,Lacosamide
Pasireotide,Lacosamide
Boceprevir,Lacosamide
Picosulfuric acid,Dalbavancin
Ethyl biscoumacetate,Rivaroxaban
Ticagrelor,Rivaroxaban
Sulodexide,Rivaroxaban
Cangrelor,Rivaroxaban
Dabigatran etexilate,Rivaroxaban
Ibrutinib,Rivaroxaban
Apixaban,Rivaroxaban
Enzalutamide,Rivaroxaban
Vilazodone,Rivaroxaban
Siltuximab,Rivaroxaban
Cobicistat,Rivaroxaban
Desvenlafaxine,Rivaroxaban
Crizotinib,Rivaroxaban
Tibolone,Rivaroxaban
Tocilizumab,Rivaroxaban
Dabrafenib,Rivaroxaban
Gestodene,Rivaroxaban
Dalteparin,Rivaroxaban
Desirudin,Rivaroxaban
Tinzaparin,Rivaroxaban
Obinutuzumab,Rivaroxaban
Nadroparin,Rivaroxaban
Vorapaxar,Rivaroxaban
Levomilnacipran,Rivaroxaban
Floctafenine,Rivaroxaban
Nintedanib,Rivaroxaban
Vortioxetine,Rivaroxaban
Omega-3 fatty acids,Rivaroxaban
Danaparoid,Rivaroxaban
Edoxaban,Rivaroxaban
Limaprost,Rivaroxaban
Riociguat,Avanafil
Isavuconazonium,Avanafil
Crizotinib,Avanafil
Moxonidine,Avanafil
Ivacaftor,Avanafil
Siltuximab,Avanafil
Simeprevir,Avanafil
Cobicistat,Avanafil
Molsidomine,Avanafil
Etravirine,Avanafil
Idelalisib,Avanafil
Luliconazole,Avanafil
Boceprevir,Avanafil
Dabrafenib,Avanafil
Fosaprepitant,Avanafil
Ceritinib,Avanafil
Palbociclib,Avanafil
Stiripentol,Avanafil
Tocilizumab,Avanafil
Tofacitinib,Sitaxentan
Vortioxetine,Sulodexide
Vilazodone,Sulodexide
Vorapaxar,Sulodexide
Floctafenine,Sulodexide
Ticagrelor,Sulodexide
Omega-3-acid ethyl esters,Sulodexide
Dabigatran etexilate,Sulodexide
Cangrelor,Sulodexide
Levomilnacipran,Sulodexide
Nintedanib,Sulodexide
Desirudin,Sulodexide
Tinzaparin,Sulodexide
Dienogest,Sulodexide
Danaparoid,Sulodexide
Dalteparin,Sulodexide
Nadroparin,Sulodexide
Desvenlafaxine,Sulodexide
Obinutuzumab,Sulodexide
Omega-3 fatty acids,Sulodexide
Icosapent ethyl,Sulodexide
Hydroxyprogesterone caproate,Sulodexide
Ibrutinib,Sulodexide
Apixaban,Sulodexide
Edoxaban,Sulodexide
Bosutinib,Tocilizumab
Pomalidomide,Tocilizumab
Crizotinib,Tocilizumab
Ivabradine,Tocilizumab
Vortioxetine,Tocilizumab
Belimumab,Tocilizumab
Palbociclib,Tocilizumab
Ixazomib,Tocilizumab
Ibrutinib,Tocilizumab
Vemurafenib,Tocilizumab
Pazopanib,Tocilizumab
Lurasidone,Tocilizumab
Eliglustat,Tocilizumab
Certolizumab pegol,Tocilizumab
Hydroxyprogesterone caproate,Tocilizumab
Panobinostat,Tocilizumab
Cabozantinib,Tocilizumab
Daclatasvir,Tocilizumab
Cobicistat,Tocilizumab
Axitinib,Tocilizumab
Ceritinib,Tocilizumab
Rolapitant,Tocilizumab
Riociguat,Tocilizumab
Lomitapide,Tocilizumab
Brexpiprazole,Tocilizumab
Bedaquiline,Tocilizumab
Armodafinil,Tocilizumab
Perampanel,Tocilizumab
Apixaban,Tocilizumab
Fesoterodine,Tocilizumab
Rilpivirine,Tocilizumab
Etravirine,Tocilizumab
Idelalisib,Tocilizumab
Naloxegol,Tocilizumab
Sipuleucel-T,Tocilizumab
Sonidegib,Tocilizumab
Ulipristal,Tocilizumab
Tasimelteon,Tocilizumab
Olaparib,Tocilizumab
Cabazitaxel,Tocilizumab
Stiripentol,Tocilizumab
Isavuconazonium,Tocilizumab
Regorafenib,Tocilizumab
Ruxolitinib,Tocilizumab
Simeprevir,Tocilizumab
Elvitegravir,Tocilizumab
Vilazodone,Tocilizumab
Ticagrelor,Tocilizumab
Fosaprepitant,Tocilizumab
Ivacaftor,Tocilizumab
Enzalutamide,Tocilizumab
Temsirolimus,Tocilizumab
Dienogest,Tocilizumab
Tofacitinib,Tocilizumab
Suvorexant,Tocilizumab
Denosumab,Tocilizumab
Isosorbide,Tocilizumab
Boceprevir,Tocilizumab
Golimumab,Tocilizumab
Macitentan,Tocilizumab
Methylnaltrexone,Alvimopan
Naloxegol,Alvimopan
Perampanel,Levocetirizine
Aclidinium,Levocetirizine
Sodium oxybate,Levocetirizine
Paraldehyde,Levocetirizine
Mirabegron,Levocetirizine
Umeclidinium,Levocetirizine
Cimetropium,Levocetirizine
Suvorexant,Levocetirizine
Eluxadoline,Levocetirizine
Ramosetron,Levocetirizine
Betahistine,Levocetirizine
Perampanel,Ziconotide
Paraldehyde,Ziconotide
Sodium oxybate,Ziconotide
Suvorexant,Ziconotide
Idelalisib,Temsirolimus
Stiripentol,Temsirolimus
Canagliflozin,Temsirolimus
Palbociclib,Temsirolimus
Tofacitinib,Temsirolimus
Enalaprilat,Temsirolimus
Simeprevir,Temsirolimus
Netupitant,Temsirolimus
Luliconazole,Temsirolimus
Ivacaftor,Temsirolimus
Fosaprepitant,Temsirolimus
Saxagliptin,Temsirolimus
Denosumab,Temsirolimus
Linagliptin,Temsirolimus
Sipuleucel-T,Temsirolimus
Siltuximab,Temsirolimus
Dabrafenib,Temsirolimus
Tedizolid phosphate,Amisulpride
Vilazodone,Amisulpride
Desvenlafaxine,Amisulpride
Brexpiprazole,Amisulpride
Quinagolide,Amisulpride
Lurasidone,Amisulpride
Vortioxetine,Amisulpride
Levomilnacipran,Amisulpride
Idelalisib,Simeprevir
Luliconazole,Simeprevir
Hydroxyprogesterone caproate,Simeprevir
Tofacitinib,Simeprevir
Brexpiprazole,Simeprevir
Axitinib,Simeprevir
Suvorexant,Simeprevir
Fosaprepitant,Simeprevir
Siltuximab,Simeprevir
Stiripentol,Simeprevir
Edoxaban,Simeprevir
Eliglustat,Simeprevir
Boceprevir,Simeprevir
Rilpivirine,Simeprevir
Enzalutamide,Simeprevir
Panobinostat,Simeprevir
Prucalopride,Simeprevir
Afatinib,Simeprevir
Saxagliptin,Simeprevir
Sonidegib,Simeprevir
Eslicarbazepine acetate,Simeprevir
Ibrutinib,Simeprevir
Armodafinil,Simeprevir
Lurasidone,Simeprevir
Levomilnacipran,Simeprevir
Cabozantinib,Simeprevir
Ivacaftor,Simeprevir
Brentuximab vedotin,Simeprevir
Isavuconazonium,Simeprevir
Pitavastatin,Simeprevir
Bosutinib,Simeprevir
Olaparib,Simeprevir
Regorafenib,Simeprevir
Vemurafenib,Simeprevir
Cabazitaxel,Simeprevir
Macitentan,Simeprevir
Naloxegol,Simeprevir
Ivabradine,Simeprevir
Ruxolitinib,Simeprevir
Crizotinib,Simeprevir
Dabrafenib,Simeprevir
Isosorbide,Simeprevir
Teriflunomide,Simeprevir
Lomitapide,Simeprevir
Dabigatran etexilate,Simeprevir
Palbociclib,Simeprevir
Daclatasvir,Simeprevir
Fesoterodine,Simeprevir
Ledipasvir,Simeprevir
Etravirine,Simeprevir
Riociguat,Simeprevir
Pazopanib,Simeprevir
Ceritinib,Simeprevir
Cobicistat,Simeprevir
Nicorandil,Dapagliflozin
Insulin degludec,Saxagliptin
Ceritinib,Saxagliptin
Articaine,Saxagliptin
Lurasidone,Saxagliptin
Etravirine,Saxagliptin
Vemurafenib,Saxagliptin
Pasireotide,Saxagliptin
Crizotinib,Saxagliptin
Desvenlafaxine,Saxagliptin
Isavuconazonium,Saxagliptin
Lanreotide,Saxagliptin
Armodafinil,Saxagliptin
Luliconazole,Saxagliptin
Buserelin,Saxagliptin
Perampanel,Saxagliptin
Hydroxyprogesterone caproate,Saxagliptin
Cobicistat,Saxagliptin
Dienogest,Saxagliptin
Enzalutamide,Saxagliptin
Netupitant,Saxagliptin
Boceprevir,Saxagliptin
Fosaprepitant,Saxagliptin
Eslicarbazepine acetate,Saxagliptin
Idelalisib,Saxagliptin
Ivacaftor,Saxagliptin
Stiripentol,Saxagliptin
Histrelin,Saxagliptin
Lumacaftor,Saxagliptin
Palbociclib,Saxagliptin
Trametinib,Saxagliptin
Brexpiprazole,Saxagliptin
Triptorelin,Saxagliptin
Dabrafenib,Saxagliptin
Belimumab,Pertuzumab
Certolizumab pegol,Rilonacept
Pomalidomide,Rilonacept
Sipuleucel-T,Rilonacept
Denosumab,Rilonacept
Tofacitinib,Rilonacept
Golimumab,Rilonacept
Ivabradine,Telavancin
Picosulfuric acid,Telavancin
Methyltestosterone,Human C1-esterase inhibitor
Hydroxyprogesterone caproate,Human C1-esterase inhibitor
Oxymetholone,Human C1-esterase inhibitor
Dienogest,Human C1-esterase inhibitor
Aluminum hydroxide,Doxercalciferol
Mineral oil,Doxercalciferol
Doxofylline,Armodafinil
Stiripentol,Armodafinil
Ivacaftor,Armodafinil
Iobenguane,Armodafinil
Luliconazole,Armodafinil
Palbociclib,Armodafinil
Fosaprepitant,Armodafinil
Tedizolid phosphate,Armodafinil
Netupitant,Armodafinil
Idelalisib,Armodafinil
Dabrafenib,Armodafinil
Siltuximab,Armodafinil
Naphazoline,Armodafinil
Boceprevir,Etravirine
Sonidegib,Etravirine
Ibrutinib,Etravirine
Bosutinib,Etravirine
Artemether,Etravirine
Dolutegravir,Etravirine
Bedaquiline,Etravirine
Axitinib,Etravirine
Palbociclib,Etravirine
Enzalutamide,Etravirine
Dabrafenib,Etravirine
Daclatasvir,Etravirine
Rilpivirine,Etravirine
Rolapitant,Etravirine
Olaparib,Etravirine
Siltuximab,Etravirine
Ceritinib,Calfactant
Tofacitinib,Calfactant
Ivabradine,Calfactant
Ruxolitinib,Calfactant
Apixaban,Cangrelor
Omega-3 fatty acids,Cangrelor
Dalteparin,Cangrelor
Limaprost,Cangrelor
Dabigatran etexilate,Cangrelor
Ibrutinib,Cangrelor
Ethyl biscoumacetate,Cangrelor
Obinutuzumab,Cangrelor
Dienogest,Prucalopride
Cobicistat,Prucalopride
Ivacaftor,Prucalopride
Ibrutinib,Prucalopride
Rolapitant,Prucalopride
Vemurafenib,Prucalopride
Mirabegron,Prucalopride
Eliglustat,Prucalopride
Crizotinib,Prucalopride
Lomitapide,Prucalopride
Daclatasvir,Prucalopride
Tofacitinib,Pazopanib
Pitavastatin,Pazopanib
Lomitapide,Pazopanib
Netupitant,Pazopanib
Vemurafenib,Pazopanib
Sipuleucel-T,Pazopanib
Boceprevir,Pazopanib
Fosaprepitant,Pazopanib
Ibrutinib,Pazopanib
Rolapitant,Pazopanib
Cobicistat,Pazopanib
Calcium carbonate,Pazopanib
Enzalutamide,Pazopanib
Siltuximab,Pazopanib
Luliconazole,Pazopanib
Ivabradine,Pazopanib
Daclatasvir,Pazopanib
Ivacaftor,Pazopanib
Mirabegron,Pazopanib
Teriflunomide,Pazopanib
Eliglustat,Pazopanib
Palbociclib,Pazopanib
Crizotinib,Pazopanib
Dabrafenib,Pazopanib
Idelalisib,Pazopanib
Denosumab,Pazopanib
Aluminum hydroxide,Pazopanib
Stiripentol,Pazopanib
Ceritinib,Pazopanib
Magnesium hydroxide,Pazopanib
Picosulfuric acid,Ceftaroline fosamil
Stiripentol,Agomelatine
Siltuximab,Panobinostat
Palbociclib,Panobinostat
Ivacaftor,Panobinostat
Ivabradine,Panobinostat
Denosumab,Panobinostat
Dabrafenib,Panobinostat
Ceritinib,Panobinostat
Enzalutamide,Panobinostat
Vortioxetine,Panobinostat
Tofacitinib,Panobinostat
Idelalisib,Panobinostat
Stiripentol,Panobinostat
Brexpiprazole,Panobinostat
Boceprevir,Panobinostat
Netupitant,Panobinostat
Fesoterodine,Panobinostat
Fosaprepitant,Panobinostat
Luliconazole,Panobinostat
Sipuleucel-T,Panobinostat
Cobicistat,Panobinostat
Dalteparin,Apixaban
Ethyl biscoumacetate,Apixaban
Obinutuzumab,Apixaban
Siltuximab,Apixaban
Boceprevir,Apixaban
Desvenlafaxine,Apixaban
Tinzaparin,Apixaban
Vortioxetine,Apixaban
Danaparoid,Apixaban
Tibolone,Apixaban
Gestodene,Apixaban
Vorapaxar,Apixaban
Ceritinib,Apixaban
Omega-3 fatty acids,Apixaban
Ibrutinib,Apixaban
Desirudin,Apixaban
Vilazodone,Apixaban
Ticagrelor,Apixaban
Floctafenine,Apixaban
Levomilnacipran,Apixaban
Dabrafenib,Apixaban
Crizotinib,Apixaban
Nadroparin,Apixaban
Dabigatran etexilate,Apixaban
Isavuconazonium,Apixaban
Edoxaban,Apixaban
Nintedanib,Apixaban
Cobicistat,Apixaban
Idelalisib,Apixaban
Enzalutamide,Apixaban
Limaprost,Apixaban
Stiripentol,Bosutinib
Vemurafenib,Bosutinib
Magnesium hydroxide,Bosutinib
Siltuximab,Bosutinib
Ceritinib,Bosutinib
Fosaprepitant,Bosutinib
Lomitapide,Bosutinib
Ivacaftor,Bosutinib
Rolapitant,Bosutinib
Palbociclib,Bosutinib
Luliconazole,Bosutinib
Eliglustat,Bosutinib
Calcium carbonate,Bosutinib
Crizotinib,Bosutinib
Mirabegron,Bosutinib
Dabrafenib,Bosutinib
Idelalisib,Bosutinib
Eslicarbazepine acetate,Bosutinib
Ibrutinib,Bosutinib
Enzalutamide,Bosutinib
Cobicistat,Bosutinib
Daclatasvir,Bosutinib
Boceprevir,Bosutinib
Aluminum hydroxide,Bosutinib
Isavuconazonium,Bosutinib
Fosaprepitant,Axitinib
Eslicarbazepine acetate,Axitinib
Enzalutamide,Axitinib
Luliconazole,Axitinib
Dabrafenib,Axitinib
Idelalisib,Axitinib
Ivacaftor,Axitinib
Stiripentol,Axitinib
Cobicistat,Axitinib
Netupitant,Axitinib
Siltuximab,Axitinib
Ceritinib,Axitinib
Boceprevir,Axitinib
Palbociclib,Axitinib
Boceprevir,Isavuconazonium
Suvorexant,Isavuconazonium
Ivacaftor,Isavuconazonium
Ibrutinib,Isavuconazonium
Luliconazole,Isavuconazonium
Siltuximab,Isavuconazonium
Idelalisib,Isavuconazonium
Brexpiprazole,Isavuconazonium
